Experience ID,Activity Name,Experience Name,Short Description,Category,Destination,Duration (hrs),Price (EUR),Rating,Review Count,Main Features,Monthly Availability
EXP_103015,Tickets and Events in Gran Canaria,Entrada combinada: el Puerto de Las Palmas al amanecer,Ticket combinado que incluye el Puerto de Las Palmas y museos asociados.,Tickets and Events,Gran Canaria,2.7,176.88,4.1,1210,"['Wheelchair accessible', 'Free cancellation']","[100, 71, 66, 62, 35, 70, 82, 68, 69, 82, 87, 54]"
EXP_103016,Tickets and Events in Madrid,Entrada combinada: el Museo del Prado edición premium,Ticket combinado que incluye el Museo del Prado y museos asociados.,Tickets and Events,Madrid,7.1,81.52,3.5,458,"['Wheelchair accessible', 'Skip-the-line', 'Mobile ticket']","[62, 94, 92, 117, 118, 145, 67, 102, 66, 148, 84, 84]"
EXP_103017,Local Experiences in Madrid,Encuentro con artesanos de Lavapiés con degustación incluida,Conoce talleres locales de Lavapiés y su oficio tradicional.,Local Experiences,Madrid,3.1,148.74,4.1,225,"['Skip-the-line', 'Wheelchair accessible', 'Instant confirmation']","[76, 44, 49, 70, 76, 106, 43, 75, 63, 61, 56, 52]"
EXP_103018,Attractions & Guided Tours in Barcelona,Tour nocturno por el Palau de la Música con recogida en el hotel,"Recorre el Palau de la Música iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Barcelona,4.7,220.38,4.9,495,"['Wheelchair accessible', 'Mobile ticket', 'Free cancellation']","[86, 73, 64, 92, 119, 77, 131, 143, 146, 97, 48, 84]"
EXP_103019,Attractions & Guided Tours in Valencia,Tour nocturno por la Lonja de la Seda en grupo reducido,"Recorre la Lonja de la Seda iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Valencia,2.9,120.91,4.3,1248,"['Wheelchair accessible', 'Mobile ticket', 'Instant confirmation', 'Skip-the-line']","[76, 55, 70, 84, 120, 75, 110, 89, 75, 88, 41, 54]"
EXP_103020,Excursions & Day Trips in Palma de Mallorca,Safari fotográfico por la Serra de Tramuntana en grupo reducido,Captura los mejores rincones de la Serra de Tramuntana con un guía fotógrafo.,Excursions & Day Trips,Palma de Mallorca,7.6,249.67,3.9,600,"['Skip-the-line', 'Wheelchair accessible', 'Free cancellation']","[0, 0, 75, 97, 105, 123, 147, 159, 103, 0, 0, 0]"
EXP_103021,Tickets and Events in Malaga,Festival gastronómico: espetos y pescaíto,Jornada festiva en torno a espetos y pescaíto con degustaciones.,Tickets and Events,Malaga,6.1,100.73,3.5,420,"['Free cancellation', 'Mobile ticket', 'Skip-the-line', 'Instant confirmation']","[34, 51, 45, 49, 148, 113, 89, 91, 91, 52, 41, 30]"
EXP_103022,Tickets and Events in Palma de Mallorca,Entrada sin colas a la Lonja,"Acceso prioritario a la Lonja, sin esperas.",Tickets and Events,Palma de Mallorca,1.1,120.54,4.2,262,"['Free cancellation', 'Instant confirmation']","[60, 70, 91, 81, 153, 100, 181, 91, 63, 110, 49, 41]"
EXP_103023,Tickets and Events in Gran Canaria,Entrada sin colas a la Catedral de Santa Ana en grupo reducido,"Acceso prioritario a la Catedral de Santa Ana, sin esperas.",Tickets and Events,Gran Canaria,1.2,174.86,3.9,1020,"['Wheelchair accessible', 'Instant confirmation']","[73, 59, 59, 66, 59, 39, 105, 64, 87, 54, 65, 83]"
EXP_103024,Attractions & Guided Tours in Madrid,Tour nocturno por el Palacio Real para toda la familia,"Recorre el Palacio Real iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Madrid,4.9,82.22,3.8,209,"['Wheelchair accessible', 'Free cancellation', 'Mobile ticket', 'Skip-the-line']","[93, 73, 91, 100, 83, 60, 61, 61, 84, 122, 93, 59]"
EXP_103025,Transfers in Tenerife,Chófer por horas en taxi oficial con espera incluida,"Vehículo con conductor a tu disposición, en taxi oficial. Tenerife.",Transfers,Tenerife,3.9,65.75,4.3,669,"['Free cancellation', 'Wheelchair accessible', 'Instant confirmation', 'Mobile ticket']","[117, 64, 75, 45, 48, 71, 49, 64, 61, 43, 35, 73]"
EXP_103026,Local Experiences in Tenerife,Ruta de tapas por el barrio de El Toscal con degustación incluida,Recorrido gastronómico por los bares clásicos de el barrio de El Toscal.,Local Experiences,Tenerife,2.4,132.02,3.7,671,"['Wheelchair accessible', 'Instant confirmation', 'Mobile ticket']","[188, 91, 93, 56, 95, 61, 100, 92, 78, 79, 76, 77]"
EXP_103027,Transfers in Malaga,Traslado privado aeropuerto-hotel en autobús lanzadera puerta a puerta,"Conductor esperándote a la llegada, trayecto directo en autobús lanzadera. Malaga.",Transfers,Malaga,5.7,190.95,3.7,559,"['Wheelchair accessible', 'Skip-the-line', 'Mobile ticket', 'Instant confirmation']","[69, 50, 70, 129, 102, 95, 178, 138, 75, 86, 47, 43]"
EXP_103028,Attractions & Guided Tours in Madrid,Free tour por el Retiro al amanecer,Paseo introductorio por el Retiro con anécdotas e historia.,Attractions & Guided Tours,Madrid,4.3,27.01,4.4,72,"['Wheelchair accessible', 'Skip-the-line', 'Mobile ticket']","[61, 71, 41, 54, 84, 123, 63, 45, 70, 53, 82, 59]"
EXP_103029,Local Experiences in Valencia,Encuentro con artesanos de el Cabanyal edición premium,Conoce talleres locales de el Cabanyal y su oficio tradicional.,Local Experiences,Valencia,2.9,136.63,4.3,817,"['Instant confirmation', 'Skip-the-line', 'Free cancellation']","[81, 66, 101, 54, 83, 101, 92, 99, 83, 85, 58, 56]"
EXP_103030,Excursions & Day Trips in Tenerife,Safari fotográfico por Garachico al amanecer,Captura los mejores rincones de Garachico con un guía fotógrafo.,Excursions & Day Trips,Tenerife,7.5,141.78,4.4,608,"['Skip-the-line', 'Wheelchair accessible', 'Free cancellation', 'Instant confirmation']","[109, 54, 60, 45, 67, 66, 96, 79, 50, 63, 37, 58]"
EXP_103031,Attractions & Guided Tours in Malaga,Free tour por la Alcazaba edición premium,Paseo introductorio por la Alcazaba con anécdotas e historia.,Attractions & Guided Tours,Malaga,3.8,237.78,4.7,579,"['Wheelchair accessible', 'Skip-the-line']","[33, 70, 73, 89, 79, 88, 158, 78, 119, 62, 34, 56]"
EXP_103032,Attractions & Guided Tours in Madrid,Tour nocturno por el Retiro edición premium,"Recorre el Retiro iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Madrid,3.0,212.61,4.1,279,"['Wheelchair accessible', 'Free cancellation', 'Instant confirmation']","[99, 64, 65, 74, 66, 63, 74, 105, 71, 99, 76, 45]"
EXP_103033,Attractions & Guided Tours in Palma de Mallorca,Free tour por la Catedral de Palma para toda la familia,Paseo introductorio por la Catedral de Palma con anécdotas e historia.,Attractions & Guided Tours,Palma de Mallorca,6.8,207.49,3.8,1256,"['Instant confirmation', 'Skip-the-line', 'Wheelchair accessible']","[34, 39, 74, 96, 87, 126, 97, 124, 80, 73, 44, 33]"
EXP_103034,Tickets and Events in Barcelona,Entrada a el Park Güell con degustación incluida,Acceso general a el Park Güell con horario a tu elección.,Tickets and Events,Barcelona,5.9,79.75,3.9,1093,"['Skip-the-line', 'Free cancellation', 'Wheelchair accessible', 'Mobile ticket']","[53, 60, 89, 98, 87, 79, 93, 78, 75, 118, 55, 68]"
EXP_103035,Tickets and Events in Malaga,Noche de música en vivo en el centro histórico al amanecer,Sesión íntima de artistas locales en el centro histórico.,Tickets and Events,Malaga,3.1,184.14,3.8,785,"['Skip-the-line', 'Instant confirmation', 'Mobile ticket', 'Free cancellation']","[78, 59, 69, 106, 71, 190, 135, 114, 165, 89, 78, 48]"
EXP_103036,Tickets and Events in Malaga,Festival gastronómico: aceite de oliva de la Axarquía edición premium,Jornada festiva en torno a aceite de oliva de la Axarquía con degustaciones.,Tickets and Events,Malaga,1.0,181.66,3.8,1048,"['Wheelchair accessible', 'Instant confirmation', 'Free cancellation']","[0, 131, 97, 158, 0, 210, 164, 159, 151, 0, 0, 0]"
EXP_103037,Local Experiences in Seville,Experiencia gastronómica: cocina andaluza con recogida en el hotel,Menú degustación en torno a cocina andaluza con maridaje.,Local Experiences,Seville,1.7,67.0,4.1,731,"['Free cancellation', 'Wheelchair accessible']","[94, 74, 125, 136, 97, 57, 65, 78, 103, 91, 89, 97]"
EXP_103038,Tickets and Events in Valencia,Entrada a la Catedral con degustación incluida,Acceso general a la Catedral con horario a tu elección.,Tickets and Events,Valencia,4.3,20.7,5.0,175,"['Skip-the-line', 'Instant confirmation']","[72, 86, 200, 112, 78, 99, 100, 125, 109, 77, 119, 78]"
EXP_103039,Tickets and Events in Malaga,Entrada sin colas a el centro histórico,"Acceso prioritario a el centro histórico, sin esperas.",Tickets and Events,Malaga,6.0,87.57,4.0,224,"['Skip-the-line', 'Free cancellation', 'Instant confirmation', 'Mobile ticket']","[47, 41, 53, 55, 77, 67, 125, 76, 104, 72, 54, 48]"
EXP_103040,Tickets and Events in Malaga,Noche de música en vivo en el centro histórico con degustación incluida,Sesión íntima de artistas locales en el centro histórico.,Tickets and Events,Malaga,4.1,160.3,3.7,1176,"['Skip-the-line', 'Mobile ticket', 'Free cancellation', 'Instant confirmation']","[87, 46, 82, 84, 106, 87, 139, 65, 66, 56, 45, 39]"
EXP_103041,Attractions & Guided Tours in Malaga,Visita con acceso preferente a la Alcazaba con guía local,Entra sin esperas a la Alcazaba con entrada incluida.,Attractions & Guided Tours,Malaga,2.3,216.26,3.9,932,"['Mobile ticket', 'Skip-the-line', 'Wheelchair accessible', 'Instant confirmation']","[54, 55, 73, 65, 101, 112, 162, 126, 179, 101, 67, 49]"
EXP_103042,Local Experiences in Madrid,Encuentro con artesanos de Malasaña al amanecer,Conoce talleres locales de Malasaña y su oficio tradicional.,Local Experiences,Madrid,3.7,219.11,4.5,629,"['Mobile ticket', 'Skip-the-line', 'Free cancellation', 'Wheelchair accessible']","[72, 62, 69, 117, 73, 48, 70, 68, 74, 44, 85, 64]"
EXP_103043,Tickets and Events in Tenerife,Entrada a Santa Cruz con recogida en el hotel,Acceso general a Santa Cruz con horario a tu elección.,Tickets and Events,Tenerife,3.4,174.09,3.5,157,"['Mobile ticket', 'Free cancellation']","[63, 85, 37, 58, 48, 80, 63, 49, 73, 30, 62, 42]"
EXP_103044,Attractions & Guided Tours in Malaga,Tour privado por la Alcazaba con guía local,Visita exclusiva a la Alcazaba adaptada a tu ritmo.,Attractions & Guided Tours,Malaga,6.1,126.88,4.7,575,"['Instant confirmation', 'Mobile ticket', 'Free cancellation', 'Wheelchair accessible']","[44, 50, 82, 132, 53, 97, 191, 80, 74, 67, 52, 41]"
EXP_103045,Attractions & Guided Tours in Seville,Free tour por la Catedral y la Giralda al amanecer,Paseo introductorio por la Catedral y la Giralda con anécdotas e historia.,Attractions & Guided Tours,Seville,7.7,232.19,4.9,1488,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line', 'Instant confirmation']","[59, 59, 115, 73, 50, 44, 47, 84, 59, 117, 88, 61]"
EXP_103046,Excursions & Day Trips in Seville,Excursión al atardecer a Osuna con degustación incluida,Vive la puesta de sol en Osuna en grupo reducido.,Excursions & Day Trips,Seville,4.6,96.43,4.2,1218,"['Skip-the-line', 'Mobile ticket']","[24, 39, 56, 111, 55, 36, 37, 27, 61, 51, 86, 30]"
EXP_103047,Transfers in Valencia,Traslado de ida y vuelta al aeropuerto en minivan puerta a puerta,"Ambos trayectos cubiertos, en minivan. Valencia.",Transfers,Valencia,5.8,222.16,3.8,1404,"['Instant confirmation', 'Free cancellation', 'Skip-the-line', 'Mobile ticket']","[109, 55, 88, 98, 92, 96, 130, 107, 79, 60, 53, 54]"
EXP_103048,Attractions & Guided Tours in Barcelona,Visita guiada a el Barrio Gótico edición premium,Descubre el Barrio Gótico con un guía oficial y grupo reducido.,Attractions & Guided Tours,Barcelona,7.4,205.64,5.0,277,"['Instant confirmation', 'Free cancellation', 'Mobile ticket', 'Wheelchair accessible']","[62, 70, 54, 64, 110, 53, 130, 79, 129, 102, 59, 57]"
EXP_103049,Attractions & Guided Tours in Valencia,Free tour por el Mercado Central al amanecer,Paseo introductorio por el Mercado Central con anécdotas e historia.,Attractions & Guided Tours,Valencia,7.2,77.18,3.7,1350,"['Skip-the-line', 'Free cancellation']","[90, 90, 92, 100, 59, 85, 73, 63, 75, 57, 49, 46]"
EXP_103050,Tickets and Events in Barcelona,Festival gastronómico: cocina catalana,Jornada festiva en torno a cocina catalana con degustaciones.,Tickets and Events,Barcelona,1.8,79.89,4.4,1422,"['Instant confirmation', 'Wheelchair accessible', 'Free cancellation', 'Skip-the-line']","[53, 117, 88, 63, 101, 144, 129, 85, 81, 65, 60, 58]"
EXP_103051,Local Experiences in Tenerife,Experiencia gastronómica: mojos y papas arrugadas en grupo reducido,Menú degustación en torno a mojos y papas arrugadas con maridaje.,Local Experiences,Tenerife,6.6,225.82,4.4,850,"['Wheelchair accessible', 'Instant confirmation', 'Mobile ticket', 'Free cancellation']","[60, 69, 81, 60, 66, 95, 113, 73, 79, 62, 56, 51]"
EXP_103052,Attractions & Guided Tours in Madrid,Tour nocturno por el Madrid de los Austrias,"Recorre el Madrid de los Austrias iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Madrid,1.0,54.72,3.6,1347,"['Skip-the-line', 'Instant confirmation', 'Wheelchair accessible']","[50, 66, 37, 50, 51, 54, 49, 49, 86, 42, 38, 50]"
EXP_103053,Local Experiences in Valencia,Visita al mercado y degustación de horchata y fartons edición premium,Paseo entre puestos históricos con parada para probar horchata y fartons.,Local Experiences,Valencia,3.5,130.32,3.6,544,"['Free cancellation', 'Instant confirmation']","[80, 42, 74, 69, 92, 92, 89, 92, 58, 72, 63, 47]"
EXP_103054,Attractions & Guided Tours in Palma de Mallorca,Tour privado por el casco antiguo al amanecer,Visita exclusiva a el casco antiguo adaptada a tu ritmo.,Attractions & Guided Tours,Palma de Mallorca,3.4,53.0,4.5,705,"['Instant confirmation', 'Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[0, 0, 120, 124, 112, 225, 150, 199, 0, 109, 0, 0]"
EXP_103055,Transfers in Seville,Chófer por horas en minivan con cancelación gratuita,"Vehículo con conductor a tu disposición, en minivan. Seville.",Transfers,Seville,4.2,128.88,4.1,423,"['Instant confirmation', 'Mobile ticket', 'Free cancellation', 'Wheelchair accessible']","[76, 59, 94, 89, 62, 52, 44, 78, 108, 153, 59, 53]"
EXP_103056,Transfers in Barcelona,Chófer por horas en monovolumen para grupos con seguimiento de vuelo,"Vehículo con conductor a tu disposición, en monovolumen para grupos. Barcelona.",Transfers,Barcelona,7.7,61.54,4.3,264,"['Wheelchair accessible', 'Mobile ticket', 'Skip-the-line']","[66, 63, 68, 87, 111, 57, 88, 66, 85, 85, 83, 53]"
EXP_103057,Transfers in Seville,Traslado privado aeropuerto-hotel en minivan con seguimiento de vuelo,"Conductor esperándote a la llegada, trayecto directo en minivan. Seville.",Transfers,Seville,6.2,143.64,4.9,1334,"['Mobile ticket', 'Instant confirmation', 'Wheelchair accessible', 'Skip-the-line']","[63, 45, 65, 92, 56, 81, 56, 43, 53, 65, 47, 39]"
EXP_103058,Local Experiences in Tenerife,Encuentro con artesanos de Puerto de la Cruz con recogida en el hotel,Conoce talleres locales de Puerto de la Cruz y su oficio tradicional.,Local Experiences,Tenerife,3.6,121.28,3.6,188,"['Skip-the-line', 'Mobile ticket']","[71, 85, 104, 65, 81, 68, 96, 71, 79, 78, 103, 90]"
EXP_103059,Attractions & Guided Tours in Barcelona,Tour privado por el Park Güell con guía local,Visita exclusiva a el Park Güell adaptada a tu ritmo.,Attractions & Guided Tours,Barcelona,5.3,79.17,3.7,1293,"['Skip-the-line', 'Instant confirmation', 'Mobile ticket']","[55, 38, 54, 54, 58, 74, 81, 77, 93, 68, 37, 51]"
EXP_103060,Attractions & Guided Tours in Tenerife,Visita guiada a Puerto de la Cruz con degustación incluida,Descubre Puerto de la Cruz con un guía oficial y grupo reducido.,Attractions & Guided Tours,Tenerife,4.8,137.75,3.6,635,"['Skip-the-line', 'Wheelchair accessible', 'Instant confirmation']","[113, 121, 82, 75, 97, 78, 55, 54, 118, 50, 71, 98]"
EXP_103061,Excursions & Day Trips in Tenerife,Senderismo por Los Gigantes para toda la familia,Caminata de dificultad moderada por los senderos de Los Gigantes.,Excursions & Day Trips,Tenerife,5.9,159.71,3.8,1237,"['Skip-the-line', 'Free cancellation']","[62, 63, 58, 109, 106, 54, 87, 86, 60, 45, 115, 45]"
EXP_103062,Attractions & Guided Tours in Gran Canaria,Recorrido histórico por Triana con guía local,Viaja al pasado de Triana de la mano de un historiador.,Attractions & Guided Tours,Gran Canaria,4.3,182.88,4.3,1187,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line']","[134, 95, 140, 119, 73, 79, 72, 116, 115, 88, 89, 160]"
EXP_103063,Attractions & Guided Tours in Seville,Tour privado por la Catedral y la Giralda,Visita exclusiva a la Catedral y la Giralda adaptada a tu ritmo.,Attractions & Guided Tours,Seville,3.8,87.36,4.4,1045,"['Skip-the-line', 'Wheelchair accessible', 'Instant confirmation', 'Mobile ticket']","[104, 128, 60, 129, 109, 59, 53, 70, 72, 83, 72, 84]"
EXP_103064,Transfers in Madrid,Traslado compartido aeropuerto-ciudad en taxi oficial,"Opción económica con paradas limitadas, en taxi oficial. Madrid.",Transfers,Madrid,7.6,171.22,3.6,1249,"['Wheelchair accessible', 'Skip-the-line', 'Free cancellation']","[75, 83, 123, 65, 111, 104, 92, 68, 77, 144, 71, 64]"
EXP_103065,Local Experiences in Palma de Mallorca,Ruta de tapas por el casco antiguo en grupo reducido,Recorrido gastronómico por los bares clásicos de el casco antiguo.,Local Experiences,Palma de Mallorca,4.2,223.8,3.6,781,"['Instant confirmation', 'Wheelchair accessible', 'Mobile ticket', 'Free cancellation']","[36, 37, 76, 73, 133, 133, 119, 160, 82, 59, 38, 29]"
EXP_103066,Attractions & Guided Tours in Madrid,Visita con acceso preferente a el Madrid de los Austrias al amanecer,Entra sin esperas a el Madrid de los Austrias con entrada incluida.,Attractions & Guided Tours,Madrid,7.9,237.78,3.6,341,"['Instant confirmation', 'Mobile ticket']","[44, 37, 55, 49, 60, 49, 41, 43, 57, 68, 57, 85]"
EXP_103067,Local Experiences in Tenerife,Velada tradicional en La Laguna al amanecer,Noche de música y cultura local en La Laguna.,Local Experiences,Tenerife,7.5,97.15,4.8,1426,"['Free cancellation', 'Skip-the-line', 'Instant confirmation']","[110, 79, 87, 94, 98, 108, 67, 125, 76, 63, 73, 112]"
EXP_103068,Excursions & Day Trips in Palma de Mallorca,Ruta en bicicleta por la Serra de Tramuntana,Pedalea por la Serra de Tramuntana con bicicleta y casco incluidos.,Excursions & Day Trips,Palma de Mallorca,3.9,115.81,4.5,695,"['Wheelchair accessible', 'Instant confirmation', 'Free cancellation', 'Mobile ticket']","[43, 37, 52, 73, 110, 170, 141, 152, 183, 117, 52, 18]"
